result,answer,code,test_code,id,query,img_path,possible_answers
curtains,drapes,"def execute_command(image, my_fig, time_wait_between_lines, syntax):
    image_patch = ImagePatch(image)
    # Is there a backpack to the right of the man?
    if image_patch.exists(""backpack"") and image_patch.exists(""man""):
        man_patches = image_patch.find(""man"")
        backpack_patches = image_patch.find(""backpack"")
        scores = []
        for backpack_patch in backpack_patches:
            score = 1 - soft_left_of(man_patches[0], backpack_patch)
            scores.append(score)
        avg_score = np.mean(scores)
        return ""yes"" if avg_score > 0.5 else ""no""

    # In which part is the bread, the bottom or the top?
    if image_patch.exists(""bread""):
        bread_patches = image_patch.find(""bread"")
        score_top = soft_above(image_patch, bread_patches[0])
        return ""top"" if score_top > 0.5 else ""bottom""

    # What type of weather do you see in the photograph?
    return image_patch.simple_query(""What type of weather do you see in the photograph?"")

    # Who is the man staring at?
    return image_patch.simple_query(""Who is the","def execute_test(image):
    result = execute_command(image, my_fig, time_wait_between_lines, syntax)
    # Test case 1:
    assert isinstance(result, str), ""Expected output to be string.""
    # Test case 2:
    assert len(result.split()) in [1,2], ""Expected output to be one or two words""
    return result",201079952,What's around the window?,data/images/n23181.jpg,The draperies are around the window.
people,woman,"def execute_command(image, my_fig, time_wait_between_lines, syntax):
    image_patch = ImagePatch(image)
    # Is there a backpack to the right of the man?
    if image_patch.exists(""backpack"") and image_patch.exists(""man""):
        man_patches = image_patch.find(""man"")
        backpack_patches = image_patch.find(""backpack"")
        scores = []
        for backpack_patch in backpack_patches:
            score = 1 - soft_left_of(man_patches[0], backpack_patch)
            scores.append(score)
        avg_score = np.mean(scores)
        return ""yes"" if avg_score > 0.5 else ""no""

    # In which part is the bread, the bottom or the top?
    if image_patch.exists(""bread""):
        bread_patches = image_patch.find(""bread"")
        score_top = soft_above(image_patch, bread_patches[0])
        return ""top"" if score_top > 0.5 else ""bottom""

    # What type of weather do you see in the photograph?
    return image_patch.simple_query(""What type of weather do you see in the photograph?"")

    # Who is the man staring at?
    return image_patch.simple_query(""Who is the","def execute_test(image):
    result = execute_command(image, my_fig, time_wait_between_lines, syntax)
    # Test case 1:
    assert isinstance(result, str), ""Expected output to be string.""
    # Test case 2:
    assert len(result.split()) in [1,2], ""Expected output to be one or two words""
    # Test case 3:
    assert llm_query(f""Is {result} a person?"", long_answer=False) == 'yes', ""Expected output to be a person""
    return result",20982537,Who is standing at the table?,data/images/n52544.jpg,The woman is standing at the table.
yes,yes,"def execute_command(image, my_fig, time_wait_between_lines, syntax):
    image_patch = ImagePatch(image)
    # Is there a backpack to the right of the man?
    if image_patch.exists(""backpack"") and image_patch.exists(""man""):
        man_patches = image_patch.find(""man"")
        backpack_patches = image_patch.find(""backpack"")
        scores = []
        for backpack_patch in backpack_patches:
            score = 1 - soft_left_of(man_patches[0], backpack_patch)
            scores.append(score)
        avg_score = np.mean(scores)
        return ""yes"" if avg_score > 0.5 else ""no""

    # In which part is the bread, the bottom or the top?
    if image_patch.exists(""bread""):
        bread_patches = image_patch.find(""bread"")
        score_top = soft_above(image_patch, bread_patches[0])
        return ""top"" if score_top > 0.5 else ""bottom""

    # What type of weather do you see in the photograph?
    return image_patch.simple_query(""What type of weather do you see in the photograph?"")

    # Who is the man staring at?
    return image_patch.simple_query(""Who is the","def execute_test(image):
    result = execute_command(image, my_fig, time_wait_between_lines, syntax)
    # Test case 1:
    # Query gives two options, so the result should be one of them
    assert result in ['yes', 'no'], ""Expected output to be yes or no""
    return result",201079958,Are there drapes to the right of the bed?,data/images/n23181.jpg,"Yes, there are drapes to the right of the bed."
top,picture,"def execute_command(image, my_fig, time_wait_between_lines, syntax):
    image_patch = ImagePatch(image)
    # Is there a backpack to the right of the man?
    if image_patch.simple_query(""Is there a backpack to the right of the man?"") == ""yes"":
        return ""yes""
    # In which part is the bread, the bottom or the top?
    elif image_patch.simple_query(""In which part is the bread, the bottom or the top?"") == ""top"":
        return ""top""
    # What type of weather do you see in the photograph?
    elif image_patch.simple_query(""What type of weather do you see in the photograph?"") == ""sunny"":
        return ""sunny""
    # Who is the man staring at?
    elif image_patch.simple_query(""Who is the man staring at?"") == ""woman"":
        return ""woman""
    # What toy is wearing a shirt?
    elif image_patch.simple_query(""What toy is wearing a shirt?"") == ""teddy bear"":
        return ""teddy bear""","def execute_test(image):
    result = execute_command(image, my_fig, time_wait_between_lines, syntax)
    # Test case 1:
    assert isinstance(result, str), ""Expected output to be string.""
    # Test case 2:
    assert len(result.split()) in [1,2], ""Expected output to be one or two words""
    return result",202218649,What is hanging above the chalkboard?,data/images/n578564.jpg,The picture is hanging above the chalkboard.
yes,no,"def execute_command(image, my_fig, time_wait_between_lines, syntax):
    image_patch = ImagePatch(image)
    # Is there a backpack to the right of the man?
    if image_patch.simple_query(""Is there a backpack to the right of the man?"") == ""yes"":
        return ""yes""
    # In which part is the bread, the bottom or the top?
    elif image_patch.simple_query(""In which part is the bread, the bottom or the top?"") == ""top"":
        return ""top""
    # What type of weather do you see in the photograph?
    elif image_patch.simple_query(""What type of weather do you see in the photograph?"") == ""sunny"":
        return ""sunny""
    # Who is the man staring at?
    elif image_patch.simple_query(""Who is the man staring at?"") == ""woman"":
        return ""woman""
    # What toy is wearing a shirt?
    elif image_patch.simple_query(""What toy is wearing a shirt?"") == ""teddy bear"":
        return ""teddy bear""","def execute_test(image):
    result = execute_command(image, my_fig, time_wait_between_lines, syntax)
    # Test case 1:
    # Query gives two options, so the result should be one of them
    assert result in ['yes', 'no'], ""Expected output to be yes or no""
    return result",20609782,Is the cake on a platter?,data/images/n437064.jpg,"No, the cake is on a plate."
yes,yes,"def execute_command(image, my_fig, time_wait_between_lines, syntax):
    image_patch = ImagePatch(image)
    # Is there a backpack to the right of the man?
    if image_patch.exists(""backpack"") and image_patch.exists(""man""):
        man_patches = image_patch.find(""man"")
        backpack_patches = image_patch.find(""backpack"")
        scores = []
        for backpack_patch in backpack_patches:
            score = 1 - soft_left_of(man_patches[0], backpack_patch)
            scores.append(score)
        avg_score = np.mean(scores)
        return ""yes"" if avg_score > 0.5 else ""no""

    # In which part is the bread, the bottom or the top?
    if image_patch.exists(""bread""):
        bread_patches = image_patch.find(""bread"")
        score_top = soft_above(image_patch, bread_patches[0])
        return ""top"" if score_top > 0.5 else ""bottom""

    # What type of weather do you see in the photograph?
    return image_patch.simple_query(""What type of weather do you see in the photograph?"")

    # Who is the man staring at?
    return image_patch.simple_query(""Who is the","def execute_test(image):
    result = execute_command(image, my_fig, time_wait_between_lines, syntax)
    # Test case 1:
    # Query gives two options, so the result should be one of them
    assert result in ['yes', 'no'], ""Expected output to be yes or no""
    return result",201757757,Is the person to the right of the cup wearing jeans?,data/images/n4777.jpg,"Yes, the person is wearing jeans."
laptop,keyboard,"def execute_command(image, my_fig, time_wait_between_lines, syntax):
    image_patch = ImagePatch(image)
    # Is there a backpack to the right of the man?
    if image_patch.exists(""backpack"") and image_patch.exists(""man""):
        man_patches = image_patch.find(""man"")
        backpack_patches = image_patch.find(""backpack"")
        scores = []
        for backpack_patch in backpack_patches:
            score = 1 - soft_left_of(man_patches[0], backpack_patch)
            scores.append(score)
        avg_score = np.mean(scores)
        return ""yes"" if avg_score > 0.5 else ""no""

    # In which part is the bread, the bottom or the top?
    if image_patch.exists(""bread""):
        bread_patches = image_patch.find(""bread"")
        score_top = soft_above(image_patch, bread_patches[0])
        return ""top"" if score_top > 0.5 else ""bottom""

    # What type of weather do you see in the photograph?
    return image_patch.simple_query(""What type of weather do you see in the photograph?"")

    # Who is the man staring at?
    return image_patch.simple_query(""Who is the","def execute_test(image):
    result = execute_command(image, my_fig, time_wait_between_lines, syntax)
    # Test case 1:
    assert isinstance(result, str), ""Expected output to be string.""
    # Test case 2:
    assert len(result.split()) in [1,2], ""Expected output to be one or two words""
    return result",201902993,What device is sitting next to the mouse pad?,data/images/n435808.jpg,The device is a keyboard.
no,yes,"def execute_command(image, my_fig, time_wait_between_lines, syntax):
    image_patch = ImagePatch(image)
    # Is there a backpack to the right of the man?
    if image_patch.exists(""backpack"") and image_patch.exists(""man""):
        man_patches = image_patch.find(""man"")
        backpack_patches = image_patch.find(""backpack"")
        scores = []
        for backpack_patch in backpack_patches:
            score = 1 - soft_left_of(man_patches[0], backpack_patch)
            scores.append(score)
        avg_score = np.mean(scores)
        return ""yes"" if avg_score > 0.5 else ""no""

    # In which part is the bread, the bottom or the top?
    if image_patch.exists(""bread""):
        bread_patches = image_patch.find(""bread"")
        score_top = soft_above(image_patch, bread_patches[0])
        return ""top"" if score_top > 0.5 else ""bottom""

    # What type of weather do you see in the photograph?
    return image_patch.simple_query(""What type of weather do you see in the photograph?"")

    # Who is the man staring at?
    return image_patch.simple_query(""Who is the","def execute_test(image):
    result = execute_command(image, my_fig, time_wait_between_lines, syntax)
    # Test case 1:
    # Query gives two options, so the result should be one of them
    assert result in ['yes', 'no'], ""Expected output to be yes or no""
    return result",20306193,Does the sweater look open and blue?,data/images/n554880.jpg,"Yes, the sweater is open and blue."
yes,yes,"def execute_command(image, my_fig, time_wait_between_lines, syntax):
    image_patch = ImagePatch(image)
    # Is there a backpack to the right of the man?
    if image_patch.exists(""backpack"") and image_patch.exists(""man""):
        man_patches = image_patch.find(""man"")
        backpack_patches = image_patch.find(""backpack"")
        scores = []
        for backpack_patch in backpack_patches:
            score = 1 - soft_left_of(man_patches[0], backpack_patch)
            scores.append(score)
        avg_score = np.mean(scores)
        return ""yes"" if avg_score > 0.5 else ""no""

    # In which part is the bread, the bottom or the top?
    if image_patch.exists(""bread""):
        bread_patches = image_patch.find(""bread"")
        score_top = soft_above(image_patch, bread_patches[0])
        return ""top"" if score_top > 0.5 else ""bottom""

    # What type of weather do you see in the photograph?
    return image_patch.simple_query(""What type of weather do you see in the photograph?"")

    # Who is the man staring at?
    return image_patch.simple_query(""Who is the","def execute_test(image):
    result = execute_command(image, my_fig, time_wait_between_lines, syntax)
    # Test case 1:
    # Query gives two options, so the result should be one of them
    assert result in ['yes', 'no'], ""Expected output to be yes or no""
    return result",20183468,Is the jacket long sleeved and black?,data/images/n151768.jpg,"Yes, the jacket is long sleeved and black."
no,yes,"def execute_command(image, my_fig, time_wait_between_lines, syntax):
    image_patch = ImagePatch(image)
    # Is there a backpack to the right of the man?
    if image_patch.exists(""backpack"") and image_patch.exists(""man""):
        man_patches = image_patch.find(""man"")
        backpack_patches = image_patch.find(""backpack"")
        scores = []
        for backpack_patch in backpack_patches:
            score = 1 - soft_left_of(man_patches[0], backpack_patch)
            scores.append(score)
        avg_score = np.mean(scores)
        return ""yes"" if avg_score > 0.5 else ""no""

    # In which part is the bread, the bottom or the top?
    if image_patch.exists(""bread""):
        bread_patches = image_patch.find(""bread"")
        score_top = soft_above(image_patch, bread_patches[0])
        return ""top"" if score_top > 0.5 else ""bottom""

    # What type of weather do you see in the photograph?
    return image_patch.simple_query(""What type of weather do you see in the photograph?"")

    # Who is the man staring at?
    return image_patch.simple_query(""Who is the","def execute_test(image):
    result = execute_command(image, my_fig, time_wait_between_lines, syntax)
    # Test case 1:
    # Query gives two options, so the result should be one of them
    assert result in ['yes', 'no'], ""Expected output to be yes or no""
    return result",20753401,Are there beds next to the small outlet?,data/images/n49438.jpg,"Yes, there is a bed next to the outlet."
left,right,"def execute_command(image, my_fig, time_wait_between_lines, syntax):
    image_patch = ImagePatch(image)
    # Is there a backpack to the right of the man?
    if image_patch.exists(""backpack"") and image_patch.exists(""man""):
        man_patches = image_patch.find(""man"")
        backpack_patches = image_patch.find(""backpack"")
        scores = []
        for backpack_patch in backpack_patches:
            score = 1 - soft_left_of(man_patches[0], backpack_patch)
            scores.append(score)
        avg_score = np.mean(scores)
        return ""yes"" if avg_score > 0.5 else ""no""

    # In which part is the bread, the bottom or the top?
    if image_patch.exists(""bread""):
        bread_patches = image_patch.find(""bread"")
        score_top = soft_above(image_patch, bread_patches[0])
        return ""top"" if score_top > 0.5 else ""bottom""

    # What type of weather do you see in the photograph?
    return image_patch.simple_query(""What type of weather do you see in the photograph?"")

    # Who is the man staring at?
    return image_patch.simple_query(""Who is the","def execute_test(image):
    result = execute_command(image, my_fig, time_wait_between_lines, syntax)
    # Test case 1:
    # Query gives two options, so the result should be one of them
    assert result in ['left', 'right'], ""Expected output to be left or right""
    return result",20151723,On which side of the picture is the leather bag?,data/images/n313060.jpg,The purse is on the right of the image.
yes,no,"def execute_command(image, my_fig, time_wait_between_lines, syntax):
    image_patch = ImagePatch(image)
    # Is there a backpack to the right of the man?
    if image_patch.simple_query(""Is there a backpack to the right of the man?"") == ""yes"":
        return ""yes""
    # In which part is the bread, the bottom or the top?
    if image_patch.simple_query(""In which part is the bread, the bottom or the top?"") == ""top"":
        return ""top""
    # What type of weather do you see in the photograph?
    return image_patch.simple_query(""What type of weather do you see in the photograph?"")
    # Who is the man staring at?
    return image_patch.simple_query(""Who is the man staring at?"")
    # What toy is wearing a shirt?
    return image_patch.simple_query(""What toy is wearing a shirt?"")
    # What is behind the pole?
    return image_patch.simple_query(""What is behind the pole?"")","def execute_test(image):
    result = execute_command(image, my_fig, time_wait_between_lines, syntax)
    # Test case 1:
    # Query gives two options, so the result should be one of them
    assert result in ['yes', 'no'], ""Expected output to be yes or no""
    return result",201030735,Is the blue pillow square and large?,data/images/n54424.jpg,"No, the pillow is square but small."
white,white,"def execute_command(image, my_fig, time_wait_between_lines, syntax):
    image_patch = ImagePatch(image)
    # Is there a backpack to the right of the man?
    if image_patch.simple_query(""Is there a backpack to the right of the man?"") == ""yes"":
        return ""yes""
    # In which part is the bread, the bottom or the top?
    elif image_patch.simple_query(""In which part is the bread, the bottom or the top?"") == ""top"":
        return ""top""
    # What type of weather do you see in the photograph?
    elif image_patch.simple_query(""What type of weather do you see in the photograph?"") == ""sunny"":
        return ""sunny""
    # Who is the man staring at?
    elif image_patch.simple_query(""Who is the man staring at?"") == ""woman"":
        return ""woman""
    # What toy is wearing a shirt?
    elif image_patch.simple_query(""What toy is wearing a shirt?"") == ""teddy bear"":
        return ""teddy bear""","def execute_test(image):
    result = execute_command(image, my_fig, time_wait_between_lines, syntax)
    # Test case 1:
    # Query gives options using ""or"", the return values will be one of the options
    assert result in ['red', 'blue', 'green'], ""Expected output to be one of the colors""
    return result",201637161,Which color is the cake?,data/images/n200692.jpg,The cake is white.
pan,pan,"def execute_command(image, my_fig, time_wait_between_lines, syntax):
    image_patch = ImagePatch(image)
    # Is there a backpack to the right of the man?
    if image_patch.exists(""backpack"") and image_patch.exists(""man""):
        man_patches = image_patch.find(""man"")
        backpack_patches = image_patch.find(""backpack"")
        scores = []
        for backpack_patch in backpack_patches:
            score = 1 - soft_left_of(man_patches[0], backpack_patch)
            scores.append(score)
        avg_score = np.mean(scores)
        return ""yes"" if avg_score > 0.5 else ""no""

    # In which part is the bread, the bottom or the top?
    if image_patch.exists(""bread""):
        bread_patches = image_patch.find(""bread"")
        score_top = soft_above(image_patch, bread_patches[0])
        return ""top"" if score_top > 0.5 else ""bottom""

    # What type of weather do you see in the photograph?
    return image_patch.simple_query(""What type of weather do you see in the photograph?"")

    # Who is the man staring at?
    return image_patch.simple_query(""Who is the","def execute_test(image):
    result = execute_command(image, my_fig, time_wait_between_lines, syntax)
    # Test case 1:
    assert isinstance(result, str), ""Expected output to be string.""
    # Test case 2:
    assert len(result.split()) in [1,2], ""Expected output to be one or two words""
    # Test case 3:
    assert llm_query(f""Is {result} a cooking utensil?"", long_answer=False) == 'yes', ""Expected output to be a cooking utensil""
    return result",202218836,What is the name of the cooking utensil that is hang from the hook?,data/images/n578564.jpg,The cooking utensil is a pan.
